Basin_ID;Contour_ID;Height_min;Height_max;Population_echt;Population;area (m2);DEV_1_Value_original;DEV_2_Value_original;DEV_3_Value_original;DEV_5_Value_original;DEV_7_Value_original;DEV_1_Value;DEV_2_Value;DEV_3_Value;DEV_5_Value;DEV_7_Value;;;;;;;;
11;32;8.5;8.75;0;0;52962.9;0;29237.6;0;957850.3;3731504.2;0;2291.741951;0;75079.54535;292487.9167;;;;;;;;
11;33;8.75;9;0;0;37089.3;0;0;0;880647.4;4128968.4;0;0;0;69028.121;323642.5047;;;;;;;;
11;34;9;9.25;318.979429;545.5081435;56036.3;0;118119.4;0;3663706.9;2114073.8;0;9258.597976;0;287173.7351;165708.2529;;;;;;;;
11;35;9.25;9.5;399.6243069;683.4243651;70580;0;38926;0;5761884.9;1504540;0;3051.151503;0;451636.0215;117930.9326;;;;;;;;
11;36;9.5;9.75;79.74485725;136.3770359;19432.5;0;29281.3;0;924032.8;2034748.5;0;2295.167305;0;72428.81535;159490.4676;;;;;;;;
11;37;9.75;10;0;0;31099;0;0;0;1748860.4;1268686.5;0;0;0;137081.5917;99443.93775;;;;;;;;
11;38;10;10.25;97.19412177;166.218195;17991.3;0;14369.1;0;1181190.7;507679.4;0;1126.298645;0;92585.7211;39793.62802;;;;;;;;
11;39;10.25;10.5;0;0;8605.2;0;0;0;0;1538971.2;0;0;0;0;120629.7665;;;;;;;;
11;40;10.5;10.75;239.2345718;409.1311076;45503.5;0;113309.5;0;2810302.6;850790.9;0;8881.58175;0;220281.0204;66687.86757;;;;;;;;
11;42;11;11.25;0;0;8605.2;0;0;0;0;850038.9;0;0;0;0;66628.92327;;;;;;;;
11;50;13;13.25;0;0;8605.2;0;0;0;0;1241346.1;0;0;0;0;97300.90475;;;;;;;;
11;57;14.75;15;0;0;6272.8;0;0;0;0;625460.9;0;0;0;0;49025.74025;;;;;;;;
12;3;1.25;1.5;0.64788683;1.107994779;8598.3;0;239213.3;0;0;0;0;18750.34732;0;0;0;;;;;;;;
12;4;1.5;1.75;0.143513087;0.245431369;5503.9;0;160664.3;0;0;0;0;12593.4111;0;0;0;;;;;;;;
12;5;1.75;2;0.412692913;0.705773865;5280.5;0;146908.8;0;0;0;0;11515.2085;0;0;0;;;;;;;;
12;7;2.25;2.5;0.900020633;1.539185728;21936.7;0;386133.9;0;727884.2;0;0;30266.48074;0;57054.02483;0;;;;;;;;
12;8;2.5;2.75;0.900020633;1.539185728;23770.7;0;661324.6;0;0;0;0;51836.85832;0;0;0;;;;;;;;
12;9;2.75;3;0.628752266;1.075271475;8605.2;0;239405.5;0;0;0;0;18765.41261;0;0;0;;;;;;;;
12;11;3.25;3.5;0.900020633;1.539185728;12775.6;0;372932.5;0;0;0;0;29231.71037;0;0;0;;;;;;;;
12;13;3.75;4;1.98374348;3.39253295;34385.4;0;490540;0;1458741.1;0;0;38450.18389;0;114341.0599;0;;;;;;;;
12;14;4;4.25;244.3915788;417.9504517;86051.8;0;2511938.1;0;0;0;0;196894.202;0;0;0;;;;;;;;
12;15;4.25;4.5;640.6848406;1095.678173;128930.5;0;2636303.4;0;6972100.7;0;0;206642.3748;0;546496.828;0;;;;;;;;
12;16;4.5;4.75;241.4020175;412.8378021;60236.3;0;1255472.8;0;3516371.4;0;0;98408.20327;0;275625.0804;0;;;;;;;;
12;17;4.75;5;400.8527795;685.5252586;91287.3;0;1894604.4;0;4166916.5;0;0;148505.4992;0;326617.0051;0;;;;;;;;
12;18;5;5.25;1.267425062;2.167508716;34420.7;0;969410.2;0;0;0;0;75985.6494;0;0;0;;;;;;;;
12;19;5.25;5.5;239.2345718;409.1311076;29452;0;250695.2;0;3825226.6;0;0;19650.33747;0;299834.1954;0;;;;;;;;
12;20;5.5;5.75;241.034613;412.2094791;43025.9;0;478810.5;0;6052527.7;0;0;37530.78602;0;474417.5869;0;;;;;;;;
12;21;5.75;6;400.7080298;685.2777123;71397.5;0;719237.5;0;10451572;0;0;56376.26725;0;819229.5539;0;;;;;;;;
12;22;6;6.25;399.8080091;683.7385266;60236.3;0;1080108.8;0;4976498.5;0;0;84662.57998;0;390074.7798;0;;;;;;;;
12;23;6.25;6.5;160.1855709;273.9441025;62896.5;0;656598;0;5095349.4;0;0;51466.37143;0;399390.7152;0;;;;;;;;
12;24;6.5;6.75;561.0977649;959.5709698;94657;0;1209284.3;0;8699157.4;0;0;94787.79246;0;681869.372;0;;;;;;;;
12;25;6.75;7;160.5734374;274.607419;34638.2;0;239405.3;0;3168698;0;0;18765.39693;0;248373.2637;0;;;;;;;;
12;26;7;7.25;162.1897764;277.3716289;43025.9;0;957089.9;0;1864976.8;0;0;75019.94263;0;146183.1877;0;;;;;;;;
12;27;7.25;7.5;1.98374348;3.39253295;34420.7;0;479784.3;0;1458741.1;0;0;37607.11576;0;114341.0599;0;;;;;;;;
12;28;7.5;7.75;159.6734167;273.0682332;48967.4;0;1018.8;0;8225609.4;0;0;79.85698893;0;644751.0785;0;;;;;;;;
12;29;7.75;8;398.7242863;681.8851794;48579.3;0;99540.8;0;7036631.9;0;0;7802.344487;0;551555.0017;0;;;;;;;;
12;30;8;8.25;159.4897145;272.7540718;17316.4;0;1021.7;0;2398432;0;0;80.08430073;0;187997.2101;0;;;;;;;;
12;31;8.25;8.5;79.74485725;136.3770359;20058.9;0;0;0;2742467.2;0;0;0;0;214963.8524;0;;;;;;;;
12;32;8.5;8.75;112.4594866;192.3245206;12135.9;0;0;0;2435136.1;0;0;0;0;190874.2016;0;;;;;;;;
12;33;8.75;9;50.85060068;86.96302723;5487.5;0;0;0;692022.5;0;0;0;0;54243.06353;0;;;;;;;;
12;34;9;9.25;93.19984741;159.3873181;10190.6;0;0;0;1026799.9;0;0;0;0;80484.04814;0;;;;;;;;
12;35;9.25;9.5;57.40869808;98.17847002;8403;0;0;0;1395533.5;0;0;0;0;109386.6345;0;;;;;;;;
12;36;9.5;9.75;79.74485725;136.3770359;20976.1;0;0;0;2278328.6;0;0;0;0;178583.0995;0;;;;;;;;
12;37;9.75;10;116.1474256;198.6315127;22534.4;0;0;0;3278805.1;0;0;0;0;257003.8306;0;;;;;;;;
12;38;10;10.25;136.570901;233.5590696;16423;0;0;0;1953411.2;0;0;0;0;153114.975;0;;;;;;;;
12;39;10.25;10.5;159.4897145;272.7540718;18917.6;0;0;0;3662080;0;0;0;0;287046.2132;0;;;;;;;;
12;40;10.5;10.75;29.17891105;49.90081538;3148.8;0;0;0;604264.2;0;0;0;0;47364.27123;0;;;;;;;;
12;42;11;11.25;161.5475958;276.2733928;17433.2;0;0;0;3043957.8;0;0;0;0;238595.7051;0;;;;;;;;
12;45;11.75;12;79.74123887;136.3708478;8605.2;0;0;0;1861330.6;0;0;0;0;145897.3863;0;;;;;;;;
12;50;13;13.25;0;0;212.2;0;0;0;18022.6;0;0;0;0;1412.672329;0;;;;;;;;
12;58;15;15.25;0;0;7570.2;0;0;0;642952.2;0;0;0;0;50396.76749;0;;;;;;;;
12;89;22.75;23;0;0;932.1;0;0;0;79165.1;0;0;0;0;6205.228224;0;;;;;;;;
13;13;3.75;4;159.4897145;272.7540718;16579.2;0;23.8;0;688538.3;0;0;1.865524476;0;53969.96015;0;;;;;;;;
13;14;4;4.25;239.2345718;409.1311076;23532.1;0;514.2;0;976708;0;0;40.30473469;0;76557.67564;0;;;;;;;;
13;15;4.25;4.5;79.74123887;136.3708478;8605.2;0;0;0;357391.2;0;0;0;0;28013.53072;0;;;;;;;;
13;16;4.5;4.75;64.08712242;109.599692;6915.9;0;0;2288157.5;0;0;0;0;179353.5219;0;0;;;;;;;;
13;17;4.75;5;159.4897145;272.7540718;17210.4;0;229570.6;0;357171;0;0;17994.51989;0;27996.2707;0;;;;;;;;
13;18;5;5.25;239.2345718;409.1311076;19329.6;0;265710.8;222824.1;357478.4;0;0;20827.31097;17465.70641;28020.36575;0;;;;;;;;
13;19;5.25;5.5;478.4691435;818.2622153;56426.1;0;1068733.7;27062.4;549439.3;0;0;83770.96118;2121.24242;43066.91019;0;;;;;;;;
13;20;5.5;5.75;717.7037153;1227.393323;82640.3;0;1271739.4;2293022;357391.2;0;0;99683.23438;179734.8179;28013.53072;0;;;;;;;;
13;21;5.75;6;1196.172859;2045.655538;129001.5;0;1779220.2;2218178.6;358624.7;0;0;139461.2955;173868.3391;28110.21662;0;;;;;;;;
13;22;6;6.25;1196.172859;2045.655538;144467.2;0;2005119.5;0;912654.4;0;0;157168.0464;0;71536.93788;0;;;;;;;;
13;23;6.25;6.5;1594.897145;2727.540718;184866.3;0;1950210.3;3614526.6;2901793.3;0;0;152864.0777;283318.8169;227452.3709;0;;;;;;;;
13;24;6.5;6.75;1754.38686;3000.294789;181737.2;0;2123463.2;6694448.9;717214.2;0;0;166444.2258;524733.5411;56217.67415;0;;;;;;;;
13;25;6.75;7;1515.152288;2591.163682;165438.1;0;1328462.9;1366589.6;5535439.9;0;0;104129.4141;107117.9138;433886.4967;0;;;;;;;;
13;26;7;7.25;637.958858;1091.016287;63215.1;0;434243.2;5443869.2;405754.9;0;0;34037.45035;426708.8756;31804.44106;0;;;;;;;;
13;27;7.25;7.5;1275.917716;2182.032574;123156.3;0;930870.1;5258276.6;1916393.6;0;0;72964.74604;412161.5;150213.4104;0;;;;;;;;
13;28;7.5;7.75;558.2140008;954.6392511;56922;0;714854.3;0;905742.3;0;0;56032.69721;0;70995.14411;0;;;;;;;;
13;29;7.75;8;318.979429;545.5081435;31887.3;0;0;2679063.2;1049462.8;0;0;0;209994.0325;82260.44287;0;;;;;;;;
13;30;8;8.25;558.2140008;954.6392511;62988.8;0;172612.9;5067148.8;1373527;0;0;13529.98277;397180.2568;107661.6906;0;;;;;;;;
13;31;8.25;8.5;32.35090772;55.32545991;3491.1;0;99821;0;0;0;0;7824.307511;0;0;0;;;;;;;;
13;32;8.5;8.75;159.4897145;272.7540718;15105.3;0;0;0;627353.3;0;0;0;0;49174.07296;0;;;;;;;;
13;34;9;9.25;18.7438078;32.05504452;2022.7;0;0;428958;0;0;0;0;33623.1785;0;0;;;;;;;;
13;37;9.75;10;45.25308535;77.39034035;4883.4;0;0;1034762.9;170.3;0;0;0;81108.21501;13.34868985;0;;;;;;;;
14;12;3.5;3.75;1116.428002;1909.278502;120472.6;0;3316694.7;0;0;0;0;259973.7455;0;0;0;;;;;;;;
14;13;3.75;4;7344.627053;12560.53997;877042.6;0;29103096.3;0;470168.6;0;0;2281199.096;0;36853.40468;0;;;;;;;;
14;14;4;4.25;6545.378439;11193.69124;794620.9;0;24756731.1;0;5221723.5;0;0;1940516.295;0;409296.3444;0;;;;;;;;
14;15;4.25;4.5;4705.846599;8047.784303;516059.9;0;16082449.4;0;6782.3;0;0;1260596.764;0;531.6196074;0;;;;;;;;
14;16;4.5;4.75;3272.239209;5596.076028;397472.6;0;12791442.9;0;2805627.9;0;0;1002636.547;0;219914.6016;0;;;;;;;;
14;17;4.75;5;1597.597207;2732.158275;202164.7;0;5749108;0;4711869.6;0;0;450634.5248;0;369332.2718;0;;;;;;;;
14;18;5;5.25;1675.542023;2865.456939;202135.8;0;5500092.7;0;890104.1;0;0;431115.8636;0;69769.36912;0;;;;;;;;
14;19;5.25;5.5;1436.307451;2456.325832;174322.9;0;3601063;0;3061990.5;0;0;282263.4944;0;240009.1691;0;;;;;;;;
14;20;5.5;5.75;1275.917716;2182.032574;135313.5;0;3178111.5;0;894932.8;0;0;249111.1257;0;70147.85895;0;;;;;;;;
14;21;5.75;6;1197.9729;2048.73391;155506.9;0;4361593.1;0;1815430.4;0;0;341876.4153;0;142299.5734;0;;;;;;;;
14;22;6;6.25;2075.16633;3548.881304;219877.9;0;5525846.3;0;3147257.7;0;0;433134.5179;0;246692.7005;0;;;;;;;;
14;23;6.25;6.5;1435.407431;2454.786646;159289.8;0;2990105.6;0;7669212.9;0;0;234374.5875;0;601138.8395;0;;;;;;;;
14;24;6.5;6.75;2312.60086;3954.93404;254040;0;5756020.5;0;6377589;0;0;451176.35;0;499896.9907;0;;;;;;;;
14;25;6.75;7;1674.642002;2863.917753;215655.7;0;5779402.5;0;2449614.7;0;0;453009.1102;0;192009.0832;0;;;;;;;;
14;26;7;7.25;1356.562594;2319.948796;155663.7;0;3527365.1;0;2418051.2;0;0;276486.8038;0;189535.0294;0;;;;;;;;
14;27;7.25;7.5;1755.28688;3001.833975;206899.5;0;4938963.9;0;2133981.4;0;0;387132.6909;0;167268.6779;0;;;;;;;;
14;28;7.5;7.75;1834.131717;3136.671825;199303.4;0;5803655.8;0;5547240.4;0;0;454910.1658;0;434811.4598;0;;;;;;;;
14;29;7.75;8;1435.407431;2454.786646;143367.4;0;2041310.8;0;13991249;0;0;160004.8429;0;1096681.406;0;;;;;;;;
14;30;8;8.25;1515.152288;2591.163682;147172.2;0;2399096.9;0;16105329.8;0;0;188049.3272;0;1262390.208;0;;;;;;;;
14;31;8.25;8.5;1355.662573;2318.40961;133036.1;0;935350.6;0;18630872.6;0;0;73315.94278;0;1460350.792;0;;;;;;;;
14;32;8.5;8.75;1116.428002;1909.278502;92351.1;0;754469.4;0;14078995.9;0;0;59137.8627;0;1103559.305;0;;;;;;;;
14;33;8.75;9;956.9382871;1636.524431;85605.6;0;899260.6;0;13881000.6;0;0;70487.08655;0;1088039.764;0;;;;;;;;
14;34;9;9.25;797.4485725;1363.770359;59262.8;0;546148.6;0;8238950.1;0;0;42808.97399;0;645796.7677;0;;;;;;;;
14;35;9.25;9.5;478.4691435;818.2622153;42643.8;0;528425.2;0;6184071.6;0;0;41419.75397;0;484728.4426;0;;;;;;;;
14;36;9.5;9.75;558.2140008;954.6392511;36124.5;0;154110.3;0;7820534.2;0;0;12079.68642;0;612999.9146;0;;;;;;;;
14;37;9.75;10;22.99268303;39.32133138;2481.2;0;129645.2;0;0;0;0;10162.02915;0;0;0;;;;;;;;
14;38;10;10.25;159.4897145;272.7540718;4263.2;0;0;0;1085359.6;0;0;0;0;85074.15544;0;;;;;;;;
