Basin_ID;Contour_ID;Height_min;Height_max;Height_mean;Houses;Population_echt;Population;area (m2);DEV_1_Value;DEV_2_Value;DEV_3_Value;DEV_5_Value;DEV_7_Value;;;;;;;;;;;
20;49;12.75;13;12.87;1.8;7.8;14.67;27410.7;0;2083.4;0;0;0;;;;;;;;;;;
20;50;13;13.25;13.09;1.2;5.2;9.78;18208.9;0;1453.3;0;0;0;;;;;;;;;;;
21;18;5;5.25;5.13;14.8;64.2;120.76;226972;0;126994.4;0;0;0;;;;;;;;;;;
21;19;5.25;5.5;5.37;9.3;40.4;76;142807.1;0;74165.2;0;0;0;;;;;;;;;;;
21;20;5.5;5.75;5.63;10;43.5;81.83;153634.1;0;70066.8;0;0;0;;;;;;;;;;;
21;21;5.75;6;5.87;18.3;79.6;149.73;287154;0;245248.4;0;0;0;;;;;;;;;;;
21;22;6;6.25;6.12;14.7;64;120.39;244533.4;0;266141.9;0;0;0;;;;;;;;;;;
21;23;6.25;6.5;6.37;10.5;45.6;85.78;162354.1;0;201700.6;0;0;0;;;;;;;;;;;
21;24;6.5;6.75;6.63;10.5;45.7;85.97;161586.3;0;266934.4;0;0;0;;;;;;;;;;;
21;25;6.75;7;6.85;10.3;44.8;84.27;158213.7;0;346110.7;0;0;0;;;;;;;;;;;
21;26;7;7.25;7.12;3.9;17;31.98;60195.7;0;95848.9;0;0;0;;;;;;;;;;;
21;27;7.25;7.5;7.37;3;13.2;24.83;46757.5;0;56124;0;0;0;;;;;;;;;;;
21;28;7.5;7.75;7.62;2.8;12.4;23.33;43785.2;0;175595.8;0;0;0;;;;;;;;;;;
21;29;7.75;8;7.85;1.6;6.8;12.79;24075.6;535.9;21752.1;0;0;0;;;;;;;;;;;
21;30;8;8.25;8.12;1;4.3;8.09;15247.3;17883.9;6982.1;0;0;0;;;;;;;;;;;
21;31;8.25;8.5;8.34;0.3;1.2;2.26;4398.9;9920.3;3827.2;0;0;0;;;;;;;;;;;
21;32;8.5;8.75;8.58;0.4;1.7;3.2;6074.4;7789.2;9954.8;0;0;0;;;;;;;;;;;
22;17;4.75;5;4.9;8.3;36.4;68.47;127484.2;0;32570.3;0;42029.1;0;;;;;;;;;;;
22;18;5;5.25;5.13;10.2;45.1;84.84;157871.4;0;56352.5;0;5750.2;0;;;;;;;;;;;
22;19;5.25;5.5;5.4;24.8;111.9;210.49;385986.7;0;343147.1;0;40171.4;0;;;;;;;;;;;
22;20;5.5;5.75;5.64;79.5;379.8;714.43;1265167.8;0;2519429.6;0;500793.7;0;;;;;;;;;;;
22;21;5.75;6;5.84;51;236.4;444.69;802518.1;0;790245.1;0;117586.4;0;;;;;;;;;;;
22;22;6;6.25;6.12;21.9;97.2;182.84;339222.8;0;142988.6;0;68812.7;0;;;;;;;;;;;
22;23;6.25;6.5;6.37;19.2;86;161.77;302362.7;0;220686.2;0;62828.8;0;;;;;;;;;;;
22;24;6.5;6.75;6.62;16.5;73.3;137.88;259081.9;0;90475.3;0;42520.9;0;;;;;;;;;;;
22;25;6.75;7;6.87;13.8;61.1;114.93;215432.6;0;56120.4;0;38935.6;0;;;;;;;;;;;
22;26;7;7.25;7.12;10.9;48;90.29;172028.4;0;43474.4;0;27578;0;;;;;;;;;;;
22;27;7.25;7.5;7.37;9.4;41.2;77.5;147681.4;0;37043.5;0;13127;0;;;;;;;;;;;
22;28;7.5;7.75;7.62;8.4;36.7;69.04;130669.2;0;34961;0;995.3;0;;;;;;;;;;;
22;29;7.75;8;7.87;7.6;33.4;62.83;119622.7;0;33920.5;0;0;0;;;;;;;;;;;
22;30;8;8.25;8.12;6.9;30;56.43;108427;0;33259.9;0;0;0;;;;;;;;;;;
22;31;8.25;8.5;8.38;7.4;32.4;60.95;115517.8;0;37516.2;0;0;0;;;;;;;;;;;
22;32;8.5;8.75;8.62;7.9;34.7;65.27;124711.4;0;39314;0;0;0;;;;;;;;;;;
22;33;8.75;9;8.87;6.5;28.6;53.8;104334.2;0;36298.3;0;0;0;;;;;;;;;;;
22;34;9;9.25;9.13;6.6;28.9;54.36;106337.7;0;31504.2;0;0;0;;;;;;;;;;;
22;35;9.25;9.5;9.37;7;30.5;57.37;108910.9;0;40798.1;0;0;0;;;;;;;;;;;
22;36;9.5;9.75;9.61;7.5;32.8;61.7;115439.4;0;58532;0;0;0;;;;;;;;;;;
22;37;9.75;10;9.87;5.5;24.1;45.33;84836.5;0;37846.9;0;0;0;;;;;;;;;;;
22;38;10;10.25;10.13;5.9;25.5;47.97;90199.7;0;30105.3;0;0;0;;;;;;;;;;;
22;39;10.25;10.5;10.38;7.7;33.5;63.02;118226.7;0;34269.1;0;0;0;;;;;;;;;;;
22;40;10.5;10.75;10.62;7.1;31;58.31;109415;0;19712.9;0;0;0;;;;;;;;;;;
22;41;10.75;11;10.87;6.5;28.4;53.42;100387.2;0;24033.3;0;0;0;;;;;;;;;;;
22;42;11;11.25;11.13;7.1;30.9;58.13;109227.2;0;31627.9;0;0;0;;;;;;;;;;;
22;43;11.25;11.5;11.38;8.4;36.7;69.04;129662.1;0;38891.7;0;0;0;;;;;;;;;;;
22;44;11.5;11.75;11.63;7.5;32.7;61.51;115647.3;0;60244.5;0;0;0;;;;;;;;;;;
22;45;11.75;12;11.84;6.4;28;52.67;99054.1;0;54255.9;0;0;0;;;;;;;;;;;
22;46;12;12.25;12.1;1.4;6.3;11.85;22271.3;0;8586.1;0;0;0;;;;;;;;;;;
22;47;12.25;12.5;12.33;0.6;2.6;4.89;9152.1;0;2698.7;0;0;0;;;;;;;;;;;
23;20;5.5;5.75;5.66;41.3;207.7;390.7;284351.3;0;45327.4;1467.8;0;0;;;;;;;;;;;
23;21;5.75;6;5.89;156.3;787.6;1481.53;1046507.8;0;427802.2;7386.2;0;13258.4;;;;;;;;;;;
23;22;6;6.25;6.11;117.6;591.8;1113.22;908394;0;765931.8;3059.1;0;17763.1;;;;;;;;;;;
23;23;6.25;6.5;6.38;159;802.3;1509.18;997085.4;0;1206570.3;1027;0;15920.5;;;;;;;;;;;
23;24;6.5;6.75;6.59;74.7;375.9;707.1;502240.8;0;451485.9;326;0;0;;;;;;;;;;;
23;25;6.75;7;6.87;50.1;253.1;476.1;192553.5;0;131551.3;258.4;0;0;;;;;;;;;;;
23;26;7;7.25;7.11;27.5;138.8;261.09;112439.5;0;68581.7;227.2;0;0;;;;;;;;;;;
23;27;7.25;7.5;7.37;20.6;103.6;194.88;83809.1;0;45536.9;220.3;0;0;;;;;;;;;;;
23;28;7.5;7.75;7.62;19.7;99.4;186.98;78278.9;0;41727.6;175.4;0;0;;;;;;;;;;;
23;29;7.75;8;7.88;20.7;104.6;196.76;79437.6;0;45909.3;143.2;0;0;;;;;;;;;;;
23;30;8;8.25;8.13;22.2;112;210.68;82665.9;0;53647.2;151.6;0;0;;;;;;;;;;;
23;31;8.25;8.5;8.37;22.6;114;214.44;84861.1;0;58534.6;176.6;0;0;;;;;;;;;;;
23;32;8.5;8.75;8.62;21.5;108.7;204.47;76751.5;0;47134.8;256.9;0;0;;;;;;;;;;;
23;33;8.75;9;8.87;21.5;108.8;204.66;75149.3;0;47751.2;295.2;0;0;;;;;;;;;;;
23;34;9;9.25;9.12;21.2;107.2;201.65;71678.7;0;57784.6;283.1;0;0;;;;;;;;;;;
23;35;9.25;9.5;9.38;21.3;107.6;202.4;70569.7;0;79529.8;264.2;0;0;;;;;;;;;;;
23;36;9.5;9.75;9.62;19.4;97.6;183.59;70696.5;0;47549.7;284.2;0;0;;;;;;;;;;;
23;37;9.75;10;9.87;16.8;84.7;159.33;60696.9;0;27427.7;293.8;0;0;;;;;;;;;;;
23;38;10;10.25;10.12;15.5;78.1;146.91;58153.6;0;22333.3;318.1;0;0;;;;;;;;;;;
23;39;10.25;10.5;10.37;13;65.2;122.65;51061.3;0;22319.2;391.5;0;0;;;;;;;;;;;
23;40;10.5;10.75;10.62;13.2;66.5;125.09;51924.5;0;25368.7;479.2;0;0;;;;;;;;;;;
23;41;10.75;11;10.88;12.5;63;118.51;49876.3;0;25903.2;697.9;0;0;;;;;;;;;;;
23;42;11;11.25;11.12;14.6;73.5;138.26;57350.3;0;26763.6;783;0;2274.8;;;;;;;;;;;
23;43;11.25;11.5;11.37;13.2;66.3;124.72;54508.1;0;22261.3;756.6;0;2322.6;;;;;;;;;;;
23;44;11.5;11.75;11.62;12.7;63.6;119.64;55220.2;0;23917.4;735.4;0;2386.1;;;;;;;;;;;
23;45;11.75;12;11.87;11.5;57.3;107.79;55856.2;0;26809.3;712.1;0;2463.3;;;;;;;;;;;
23;46;12;12.25;12.12;9.3;45.8;86.15;51964.8;0;24836.1;681.5;0;2575.4;;;;;;;;;;;
23;47;12.25;12.5;12.37;9;44.6;83.9;47591.4;0;20618.7;647.1;0;2688.9;;;;;;;;;;;
23;48;12.5;12.75;12.61;8.7;43;80.89;41979.1;0;17689.1;601.8;0;2876.8;;;;;;;;;;;
23;49;12.75;13;12.86;8.5;42.4;79.76;38110.8;0;15720.9;577.5;0;3080.8;;;;;;;;;;;
23;50;13;13.25;13.12;8.6;43;80.89;35062.8;0;13254.6;551.1;0;3756.4;;;;;;;;;;;
23;51;13.25;13.5;13.36;9.8;49.2;92.55;37448.4;0;11007.3;529.4;0;6131.9;;;;;;;;;;;
23;52;13.5;13.75;13.62;10.6;53.6;100.83;38125.5;0;9789.3;500.9;0;3701;;;;;;;;;;;
23;53;13.75;14;13.87;14.8;74.9;140.89;49094.1;0;11431.5;480.3;0;4135.7;;;;;;;;;;;
23;54;14;14.25;14.13;14.7;74.5;140.14;43361.5;0;9441.3;457.5;0;6813.8;;;;;;;;;;;
23;55;14.25;14.5;14.37;16.4;83.3;156.69;48282.3;0;9789.1;450.5;0;8723.5;;;;;;;;;;;
23;56;14.5;14.75;14.6;17.2;87.4;164.41;50638.9;0;17086.4;426.7;0;7625.7;;;;;;;;;;;
23;57;14.75;15;14.87;9.6;49;92.17;28359.8;0;4322.7;247.8;0;5164.2;;;;;;;;;;;
23;58;15;15.25;15.02;0.9;4.7;8.84;2707.6;0;31.7;0;0;833.7;;;;;;;;;;;
24;22;6;6.25;6.21;2.2;11;20.69;22666.4;0;169387.6;0;0;57.5;;;;;;;;;;;
24;23;6.25;6.5;6.41;88.2;444.6;836.32;294116.8;0;1514909.4;0;0;5946;;;;;;;;;;;
24;24;6.5;6.75;6.61;139.6;706.8;1329.54;465290.3;0;1382584.9;0;0;43237;;;;;;;;;;;
24;25;6.75;7;6.86;61.3;310.5;584.07;183462.5;0;348736.7;0;0;17371.7;;;;;;;;;;;
24;26;7;7.25;7.11;45.1;228.4;429.64;134402.2;0;242855.2;0;0;15251.4;;;;;;;;;;;
24;27;7.25;7.5;7.37;16;81.1;152.55;47162.9;0;107109.4;0;0;4097.5;;;;;;;;;;;
24;28;7.5;7.75;7.61;12.4;62.7;117.94;36429.7;0;85128.3;0;0;3843.3;;;;;;;;;;;
24;29;7.75;8;7.87;5.6;28.6;53.8;16664.6;0;39722.1;0;0;1084.1;;;;;;;;;;;
24;30;8;8.25;8.13;4.8;24.4;45.9;14198.7;0;31993.7;0;0;1120.3;;;;;;;;;;;
24;31;8.25;8.5;8.37;5.7;28.7;53.99;16762.3;0;36344.3;0;0;1937.7;;;;;;;;;;;
24;32;8.5;8.75;8.62;3.2;16.5;31.04;9560.8;0;22494.5;0;0;17.9;;;;;;;;;;;
24;33;8.75;9;8.88;3.4;17.4;32.73;10100.7;0;21884.8;0;0;0;;;;;;;;;;;
24;34;9;9.25;9.13;3.9;19.6;36.87;11351.1;0;20382;0;0;0;;;;;;;;;;;
24;35;9.25;9.5;9.39;5.6;28.4;53.42;16465.4;0;22451;0;0;0;;;;;;;;;;;
24;36;9.5;9.75;9.63;15.9;80.8;151.99;46769.3;0;50500.6;0;0;0;;;;;;;;;;;
24;37;9.75;10;9.88;25.3;128.6;241.91;74477.2;0;92298.7;0;0;0;;;;;;;;;;;
24;38;10;10.25;10.13;23.9;121.6;228.74;70390.6;0;81261.7;0;0;0;;;;;;;;;;;
24;39;10.25;10.5;10.37;26.6;134.9;253.76;78095.1;0;111899.3;0;0;0;;;;;;;;;;;
24;40;10.5;10.75;10.62;11.6;59;110.98;34145.7;0;22765.6;0;0;0;;;;;;;;;;;
24;41;10.75;11;10.85;8.9;45;84.65;26063.5;0;11785.1;0;0;0;;;;;;;;;;;
24;42;11;11.25;11.14;6.7;34.3;64.52;19844;0;11584.7;0;0;0;;;;;;;;;;;
24;43;11.25;11.5;11.38;12.1;61.5;115.69;35602.3;0;11230.8;0;0;0;;;;;;;;;;;
24;44;11.5;11.75;11.62;9.1;46.5;87.47;26905.6;0;5758.6;0;0;0;;;;;;;;;;;
24;45;11.75;12;11.87;9.6;49;92.17;28347.6;0;5804;0;0;0;;;;;;;;;;;
24;46;12;12.25;12.07;1.9;9.9;18.62;5725.6;0;1171.5;0;0;0;;;;;;;;;;;
25;22;6;6.25;6.19;7.4;43.5;81.83;26581.4;0;71390.9;0;0;8340.6;;;;;;;;;;;
25;23;6.25;6.5;6.4;271.8;1942.3;3653.61;409764.1;0;505874.3;0;0;247246.5;;;;;;;;;;;
25;24;6.5;6.75;6.61;576;4485.4;8437.36;467728.8;0;312314;0;0;528909.6;;;;;;;;;;;
25;25;6.75;7;6.85;56;408;767.48;65130.5;0;14048.6;0;0;120117.1;;;;;;;;;;;
25;26;7;7.25;7.08;13.5;94.9;178.51;18689.2;0;4291.1;0;0;36581.8;;;;;;;;;;;
25;27;7.25;7.5;7.37;10.7;84.6;159.14;7198.4;0;162.7;0;0;39828;;;;;;;;;;;
25;28;7.5;7.75;7.62;12.4;98;184.35;8299.5;0;162.7;0;0;34454.1;;;;;;;;;;;
25;29;7.75;8;7.87;16.5;130.3;245.1;10947.8;0;352.5;0;0;62582.7;;;;;;;;;;;
25;30;8;8.25;8.09;3.5;26.5;49.85;3273.5;0;256.4;0;0;23478.5;;;;;;;;;;;
25;31;8.25;8.5;8.35;2.7;19.3;36.3;3439.6;0;477;0;0;32841.5;;;;;;;;;;;
26;18;5;5.25;5.15;2.9;14.3;26.9;46646.9;0;208486.1;0;0;0;;;;;;;;;;;
26;19;5.25;5.5;5.41;11.5;56.8;106.84;184878;0;676193.6;0;0;0;;;;;;;;;;;
26;20;5.5;5.75;5.63;35.7;176.8;332.57;575960;0;1831740;0;0;0;;;;;;;;;;;
26;21;5.75;6;5.87;64.9;321.5;604.76;1047359;0;3416244.8;0;0;0;;;;;;;;;;;
26;22;6;6.25;6.07;13.8;68.2;128.29;222230.2;0;749494.9;0;0;0;;;;;;;;;;;
26;23;6.25;6.5;6.36;3.5;17.3;32.54;56227.7;0;196234.5;0;0;0;;;;;;;;;;;
26;24;6.5;6.75;6.61;2;10.1;19;32899.9;0;84453.2;0;0;0;;;;;;;;;;;
26;25;6.75;7;6.86;1;5.1;9.59;16476.9;0;31963.6;0;0;0;;;;;;;;;;;
26;26;7;7.25;7.12;0.8;4;7.52;13184.5;0;12508;0;0;0;;;;;;;;;;;
26;27;7.25;7.5;7.37;0.8;3.9;7.34;12772.7;0;2781.4;0;0;0;;;;;;;;;;;
26;28;7.5;7.75;7.62;0.6;2.8;5.27;9043.9;0;1038.2;0;0;0;;;;;;;;;;;
26;29;7.75;8;7.87;0.5;2.3;4.33;7419.3;0;832.9;0;0;0;;;;;;;;;;;
26;30;8;8.25;8.12;0.4;1.9;3.57;6351.1;0;669.4;0;0;0;;;;;;;;;;;
26;31;8.25;8.5;8.38;0.5;2.4;4.51;7929.2;0;836.2;0;0;0;;;;;;;;;;;
26;32;8.5;8.75;8.61;0.3;1.5;2.82;4853;0;477.4;0;0;0;;;;;;;;;;;
26;33;8.75;9;8.86;0.1;0.6;1.13;1805;0;166.6;0;0;0;;;;;;;;;;;
27;16;4.5;4.75;4.71;1.3;6.5;12.23;21068.9;0;87606.8;0;0;0;;;;;;;;;;;
27;17;4.75;5;4.86;6.2;30.9;58.13;100693.1;0;390180.3;0;0;0;;;;;;;;;;;
27;18;5;5.25;5.15;3.6;17.9;33.67;58119.4;0;203176.7;0;6109.5;0;;;;;;;;;;;
27;19;5.25;5.5;5.42;39.3;194.4;365.68;631414.8;0;4150293.9;0;51929.8;0;;;;;;;;;;;
27;20;5.5;5.75;5.6;54.3;269;506.01;870693.9;0;4371335.8;0;33721.4;0;;;;;;;;;;;
27;21;5.75;6;5.84;12.5;61.5;115.69;182059.4;0;684383;0;25396.1;0;;;;;;;;;;;
27;22;6;6.25;6.12;9.7;46.9;88.22;92272;0;506751.3;0;26613.4;0;;;;;;;;;;;
27;23;6.25;6.5;6.36;10.5;50.1;94.24;71097;0;455002.4;0;18801.5;0;;;;;;;;;;;
27;24;6.5;6.75;6.63;15.7;73.7;138.64;55665;0;425209;0;32042;0;;;;;;;;;;;
27;25;6.75;7;6.87;26.7;124.8;234.76;65591.1;0;624973.4;0;16493.9;0;;;;;;;;;;;
27;26;7;7.25;7.11;32.2;150.2;282.54;53224.9;0;583924.1;0;3991.1;0;;;;;;;;;;;
27;27;7.25;7.5;7.34;6.6;30.9;58.13;14849.4;0;132138.9;0;2402.2;0;;;;;;;;;;;
27;28;7.5;7.75;7.6;4.5;21.1;39.69;9974.5;0;89784.6;0;245.9;0;;;;;;;;;;;
27;29;7.75;8;7.84;7.2;33.6;63.2;10679.9;0;107672.4;0;0;0;;;;;;;;;;;
27;30;8;8.25;8.1;7.3;34.1;64.14;10260.9;0;103166.6;0;0;0;;;;;;;;;;;
27;31;8.25;8.5;8.34;7;32.4;60.95;9697.4;0;96792.3;0;0;0;;;;;;;;;;;
27;32;8.5;8.75;8.6;10.8;50.3;94.62;14171.4;0;146325.1;0;0;0;;;;;;;;;;;
27;33;8.75;9;8.84;9;42.1;79.19;13366.9;0;127077;0;0;0;;;;;;;;;;;
27;34;9;9.25;9.09;5.3;24.7;46.46;11592.7;0;86592.5;0;0;0;;;;;;;;;;;
27;35;9.25;9.5;9.35;3.6;16.9;31.79;11842.2;0;70410;0;0;0;;;;;;;;;;;
27;36;9.5;9.75;9.63;3.2;15.1;28.4;15088.5;0;74508.9;0;0;0;;;;;;;;;;;
27;37;9.75;10;9.84;3.4;15.9;29.91;14838.6;0;79016.5;0;0;0;;;;;;;;;;;
27;38;10;10.25;10.13;0.5;2.5;4.7;534.7;0;7213.3;0;0;0;;;;;;;;;;;
28;15;4.25;4.5;4.37;24.2;128.8;242.28;19834.6;0;86787.9;0;1887.7;0;;;;;;;;;;;
28;16;4.5;4.75;4.63;25.8;132.9;249.99;27124.4;0;172739.7;0;2048.4;0;;;;;;;;;;;
28;17;4.75;5;4.88;33.3;169.6;319.03;40066.9;0;276736.9;0;2490.1;0;;;;;;;;;;;
28;18;5;5.25;5.15;63.1;326.8;614.73;85947.8;0;681359;0;3368.3;0;;;;;;;;;;;
28;19;5.25;5.5;5.42;725.2;3808;7163.12;1003012.9;0;6977816.2;0;17602.6;0;;;;;;;;;;;
28;20;5.5;5.75;5.61;916.1;4739.2;8914.78;1271302.9;0;9141588.3;0;11193.2;0;;;;;;;;;;;
28;21;5.75;6;5.86;541.4;2813.3;5292.02;599243.4;0;4487957.3;0;10508.1;0;;;;;;;;;;;
28;22;6;6.25;6.11;365.9;1850.7;3481.3;298428;0;2049364.7;0;7611.1;0;;;;;;;;;;;
28;23;6.25;6.5;6.37;239.5;1196.9;2251.46;183309.8;0;1399557.1;0;5253.1;0;;;;;;;;;;;
28;24;6.5;6.75;6.63;277.3;1343.8;2527.78;191046.7;0;1420920.4;0;7486;0;;;;;;;;;;;
28;25;6.75;7;6.88;358.4;1748.5;3289.05;240495.4;0;1781616.4;0;29689;0;;;;;;;;;;;
28;26;7;7.25;7.11;324;1591.1;2992.97;224616;0;1521299.8;0;35636.3;0;;;;;;;;;;;
28;27;7.25;7.5;7.37;185.5;874.5;1645;135922;0;481985.6;0;39361.1;0;;;;;;;;;;;
28;28;7.5;7.75;7.62;142.1;655.1;1232.29;110394.1;0;190848.6;0;53678.6;0;;;;;;;;;;;
28;29;7.75;8;7.89;212.4;971.4;1827.27;168103.8;0;146944.5;0;135454.7;0;;;;;;;;;;;
28;30;8;8.25;8.13;318.6;1443.3;2714.95;230264.7;0;203827.9;0;220379.3;0;;;;;;;;;;;
28;31;8.25;8.5;8.37;319.3;1449.6;2726.8;237225.5;0;181596.3;0;316656.2;0;;;;;;;;;;;
28;32;8.5;8.75;8.62;298.9;1359.1;2556.57;227175.4;0;201633;0;451202;0;;;;;;;;;;;
28;33;8.75;9;8.86;160.7;735.2;1382.96;131603.6;0;140441.2;0;277995.2;0;;;;;;;;;;;
28;34;9;9.25;9.1;57.4;266;500.37;53998.3;0;63909.5;0;133943.3;0;;;;;;;;;;;
28;35;9.25;9.5;9.35;15.3;70.8;133.18;13917.3;0;18056.4;0;30554;0;;;;;;;;;;;
28;36;9.5;9.75;9.62;8.9;41;77.12;7959.7;0;16858.2;0;20278.1;0;;;;;;;;;;;
28;37;9.75;10;9.84;4.7;21.7;40.82;4360.3;0;9035.1;0;15757;0;;;;;;;;;;;
28;38;10;10.25;10.1;1.5;6.9;12.98;1425.7;0;3.2;0;7057.3;0;;;;;;;;;;;
28;39;10.25;10.5;10.35;1.1;5.1;9.59;1065.9;0;0;0;5362.6;0;;;;;;;;;;;
28;40;10.5;10.75;10.6;0.8;3.6;6.77;745.7;0;0;0;3670.7;0;;;;;;;;;;;
29;21;5.75;6;5.89;88.5;475.8;895.01;35903.6;0;297214.7;4962.1;11070.7;0;;;;;;;;;;;
29;22;6;6.25;6.14;403.1;2122.5;3992.58;160239.3;0;1424747;5820.8;140818.2;0;;;;;;;;;;;
29;23;6.25;6.5;6.36;422.9;2269;4268.15;170894;0;1234000.5;26792.6;330781.3;0;;;;;;;;;;;
29;24;6.5;6.75;6.64;483.4;2545.3;4787.89;188948.7;0;1247391.9;92557.5;443644.2;0;;;;;;;;;;;
29;25;6.75;7;6.86;601;3286.1;6181.39;240110.1;0;1510259.2;189858;629247.9;0;;;;;;;;;;;
29;26;7;7.25;7.1;275.2;1511.3;2842.86;109261.4;0;312475.8;92239.9;461636.7;0;;;;;;;;;;;
29;27;7.25;7.5;7.37;126.1;686.7;1291.73;49994.5;0;123070.5;30779.9;140527.2;0;;;;;;;;;;;
29;28;7.5;7.75;7.61;86.6;475.4;894.26;34652.4;0;103606.9;90.7;122832.9;0;;;;;;;;;;;
29;29;7.75;8;7.87;49.7;270.2;508.27;19721.3;0;88781.3;0;54174.7;0;;;;;;;;;;;
29;30;8;8.25;8.12;39.7;220.4;414.59;16039.3;0;66055.7;0;44240.4;0;;;;;;;;;;;
29;31;8.25;8.5;8.37;45.4;258.9;487.01;18763;0;90576.5;0;95625;0;;;;;;;;;;;
29;32;8.5;8.75;8.63;22.1;125.9;236.83;9129.2;0;41473.1;0;41898.1;0;;;;;;;;;;;
29;33;8.75;9;8.88;22.1;125.8;236.64;9117;0;35883.3;0;24791.3;0;;;;;;;;;;;
29;34;9;9.25;9.07;13.1;74.8;140.7;5419.4;0;27884.3;0;7633.2;0;;;;;;;;;;;
30;22;6;6.25;6.21;7.6;41.6;78.25;2844.9;0;23260.3;0;740.9;0;;;;;;;;;;;
30;23;6.25;6.5;6.41;251.1;1378.7;2593.43;94297.1;0;672579.5;3264.6;34704.5;0;;;;;;;;;;;
30;24;6.5;6.75;6.6;326.9;1794.7;3375.96;122750.4;0;600268.5;6466.9;90853.6;0;;;;;;;;;;;
30;25;6.75;7;6.88;109.3;601.7;1131.84;45814.1;0;63688.8;4916.5;27889.8;178.2;;;;;;;;;;;
30;26;7;7.25;7.12;83.3;468.9;882.03;62361.3;0;21045;14361.3;15689;761;;;;;;;;;;;
30;27;7.25;7.5;7.36;36;194.7;366.24;42017.1;0;1371.8;8190.1;4283.1;1628.5;;;;;;;;;;;
30;28;7.5;7.75;7.6;5.2;26.9;50.6;7500.2;0;432.4;709.1;266.2;480.6;;;;;;;;;;;
30;29;7.75;8;7.86;1.8;9.3;17.49;2752.6;0;1042.4;67.8;0;127.6;;;;;;;;;;;
31;24;6.5;6.75;6.68;102.6;568.5;1069.39;66469.4;0;18435.1;54.3;63573.1;102418.7;;;;;;;;;;;
31;25;6.75;7;6.9;429.4;2450.5;4609.57;383589.4;0;172.2;2860.3;191788.1;881245.1;;;;;;;;;;;
31;26;7;7.25;7.13;640.7;3713.6;6985.55;749642.2;0;858730.1;18512.6;207144.4;1720522.6;;;;;;;;;;;
31;27;7.25;7.5;7.36;463;2581.6;4856.18;556799.1;0;284118.8;7523.7;226628.1;987441;;;;;;;;;;;
31;28;7.5;7.75;7.62;232.4;1277.4;2402.88;306276.3;0;27458.9;5616.6;56950.7;377634;;;;;;;;;;;
31;29;7.75;8;7.85;96.4;535.1;1006.56;139033.5;0;646.7;654.3;13492.5;127964.1;;;;;;;;;;;
31;30;8;8.25;8.09;31.5;167.7;315.46;38404.8;0;0;9.5;9001.5;42846.8;;;;;;;;;;;
31;31;8.25;8.5;8.37;16;88.2;165.91;22929.2;0;0;1.4;1695.6;29970.1;;;;;;;;;;;
31;32;8.5;8.75;8.62;17.4;96.5;181.52;26941.3;0;0;0;795.4;33534.5;;;;;;;;;;;
31;33;8.75;9;8.85;9.9;56.6;106.47;16220.9;0;0;0;459.8;31264.8;;;;;;;;;;;
31;34;9;9.25;9.11;6.1;35.6;66.97;10633.5;0;0;0;357;25687.5;;;;;;;;;;;
31;35;9.25;9.5;9.37;4.1;22.3;41.95;6668.7;0;0;0;144.3;9296.5;;;;;;;;;;;
31;36;9.5;9.75;9.62;5.3;27.7;52.11;8247.7;0;0;0;0;8849.4;;;;;;;;;;;
31;37;9.75;10;9.79;0.7;3.7;6.96;1078.1;0;0;0;0;153.6;;;;;;;;;;;
32;22;6;6.25;6.17;54.7;300.3;564.89;20538.8;0;27161.9;8.1;1211.9;0;;;;;;;;;;;
32;23;6.25;6.5;6.4;255.1;1400.9;2635.19;95811;0;353465.3;5764.6;690.8;0;;;;;;;;;;;
32;24;6.5;6.75;6.62;371;2037;3831.74;139317;0;415104.6;13088.6;10435.1;0;;;;;;;;;;;
32;25;6.75;7;6.87;347.2;1906.3;3585.89;130383.7;0;75508.6;11760.1;81116.7;0;;;;;;;;;;;
32;26;7;7.25;7.1;138.8;762.2;1433.75;52132.5;0;30368;6688.1;20379.6;0;;;;;;;;;;;
32;27;7.25;7.5;7.36;47.7;261.9;492.65;17914.3;0;4237.7;145.9;3457.3;0;;;;;;;;;;;
32;28;7.5;7.75;7.6;21;115.4;217.08;7894.5;0;1160.3;0;828.1;0;;;;;;;;;;;
32;29;7.75;8;7.85;9.9;54.6;102.71;3732.6;0;470.6;0;420.2;0;;;;;;;;;;;
32;30;8;8.25;8.05;1.7;9.5;17.87;653;0;37.6;0;122.6;0;;;;;;;;;;;
33;19;5.25;5.5;5.42;73.3;432;812.62;51947.1;0;463813;53907.3;85845;0;;;;;;;;;;;
33;20;5.5;5.75;5.64;271.8;1619.6;3046.58;195031.7;0;1717222.2;107945.7;283993.6;0;;;;;;;;;;;
33;21;5.75;6;5.87;416.2;2445.9;4600.91;276803.2;0;2168621.5;115587.3;625626.3;0;;;;;;;;;;;
33;22;6;6.25;6.13;476.2;2711.6;5100.72;287767.7;0;1199893.6;514339.4;892561.1;0;;;;;;;;;;;
33;23;6.25;6.5;6.38;534.9;3080.6;5794.83;330326;0;1077282.9;1548101;383074.5;145.5;;;;;;;;;;;
33;24;6.5;6.75;6.63;563.6;3219;6055.17;315119;0;1043264.5;1181931.4;429026.6;710.9;;;;;;;;;;;
33;25;6.75;7;6.88;777.6;4378.4;8236.09;410268.9;0;1012696.2;949637.6;1114055.2;18880.2;;;;;;;;;;;
